"DP_Name","TP_Name","EdgeID",Vertical,"Sub Vertical",City,State,"Server Type","Sub Server Type",Reach,"No of Aps",Capex,Opex,"Deal Value","Deal Term",Revenue,"Budget for Ops","Budget for Connectivity","Actual spends on connectivity",Active
"Konduskar Travels Pvt Ltd","Konduskar New-3",1fd4c3,"Intercity Bus","Public Transport",Kolhapur,Maharashtra,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar New-10",560487,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar New-8",7b5853,"Intercity Bus","Public Transport",Kolhapur,Maharashtra,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar New-5",6e7346,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"HMRL(L&T Metro)","Ameerpeth - Interchange",ff6d6e,Metro,"Private Transport",Hyderabad,Telangana,Mid,child_pseudo_tp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"HMRL(L&T Metro)",KPHB,ffb75b,Metro,"Private Transport",Hyderabad,Telangana,Mid,child_pseudo_tp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"HMRL(L&T Metro)","Miyapur Depot",ff6334,Metro,"Private Transport",Hyderabad,Telangana,Mid,child_pseudo_tp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"HMRL(L&T Metro)","Secunderabad East",ffcf22,"Public Hospital",Healthcare,Hyderabad,Telangana,Mid,child_pseudo_tp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"HMRL(L&T Metro)",Miyapur,ff77e4,Metro,"Private Transport",Hyderabad,Telangana,Mid,child_pseudo_tp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"HMRL(L&T Metro)",Begumpet,ff728b,Metro,"Private Transport",Hyderabad,Telangana,Mid,child_pseudo_tp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"HMRL(L&T Metro)",Kukatpally,fed763,Metro,"Private Transport",Hyderabad,Telangana,Mid,child_pseudo_tp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"HMRL(L&T Metro)",JNTU,fff2e4,Metro,"Private Transport",Hyderabad,Telangana,Mid,child_pseudo_tp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"HMRL(L&T Metro)","Uppal Depot",ff628e,Metro,"Private Transport",Hyderabad,Telangana,Mid,child_pseudo_tp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"HMRL(L&T Metro)",Nagole,ff9f2c,Metro,"Private Transport",Hyderabad,Telangana,Mid,child_pseudo_tp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"HMRL(L&T Metro)",Uppal,ffa394,Metro,"Private Transport",Hyderabad,Telangana,Mid,child_pseudo_tp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Expressway Truck Terminus","Expressway Truck Terminus pvt ltd (Food Way)",a8e720,"Standalone FnB",FnB,Mumbai,Maharashtra,Static,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
BMCRI,"Minto Hospital",50f7e7,"Public Hospital",Healthcare,Ahmedabad,Gujarat,Static,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
BMCRI,"Victoria Hospital",00ca00,"Public Hospital",Healthcare,Bengaluru,Karnataka,Static,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Karuna Hospital","Karuna Hospital Borivali",82ac29,"Standalone FnB",FnB,Mumbai,Maharashtra,Static,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"BMC Hospital","BMC Hospital KEM - New",671fde,"Standalone FnB",FnB,Mumbai,Maharashtra,Static,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"BMC Hospital","Lokmanya Tilak Municipal General Hospital",961ea2,"Standalone FnB",FnB,Mumbai,Maharashtra,Static,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"BMC Hospital","Kem Hospital old",5eba5f,"Standalone FnB",FnB,Mumbai,Maharashtra,Static,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Nehru Nagar","Nehru Nagar",4286f4,Basti,"Public Places",Mumbai,Maharashtra,Static,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Oshiwara Basti","Oshiwara Basti",14a1fd,Basti,"Public Places",Mumbai,Maharashtra,Static,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Gokul Sirgaon",500b6e,"Intercity Bus","Public Transport",Kolhapur,NULL,Mid,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Konduskar Travels Pvt Ltd","Royal Plaza",fd56a1,"Intercity Bus","Public Transport",Kolhapur,NULL,Mid,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-10",aa8d66,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-17",d5e95e,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-8",faa15c,"Intercity Bus","Public Transport",Kolhapur,Maharashtra,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-24",e8f351,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-15",5443c8,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-6",577460,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-22",fb3b74,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-13",e87e9a,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-20",bcf211,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-4",242161,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-18",31ceda,"Intercity Bus","Public Transport",Kolhapur,Maharashtra,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-25",ad792a,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-16",ea7865,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-7",f5e4be,"Intercity Bus","Public Transport",Kolhapur,Maharashtra,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-23",ec8ea2,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-21",700b02,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-5",1f72a3,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-12",66ec55,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-19",ad9a8a,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-26",0d189c,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-42",ae0169,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-33",676b72,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-49",f23651,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-40",dfec92,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-31",96c44c,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-47",a8c0f4,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-29",e361f8,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-45",69f2f3,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-36",a51016,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-27",7781fd,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-43",d0b4d9,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-34",fa87ab,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-50",613d34,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-41",b3768b,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-32",5378bd,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-48",e480d8,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-30",722c71,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-46",8810ed,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-37",eea630,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-28",a7911f,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Konduskar Travels Pvt Ltd","Konduskar Travels Pvt Ltd-44",aff853,"Intercity Bus","Public Transport",Kolhapur,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-11,090fa2,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-2,adf6d6,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SRS,SRS-9,6ba8b6,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-16,edae9e,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-7,79a1be,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-14,36bb08,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-5,2af489,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SRS,SRS-12,943bf2,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-3,d3ad0f,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SRS,SRS-10,28ca32,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-1,849b17,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SRS,SRS-8,a04610,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-15,d96621,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-6,0fe272,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-13,cf0ed3,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-4,85965c,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,c2cBus,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
SRS,SRS-18,765f46,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-21,ee64bd,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-19,3e9af6,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-17,5782d4,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
SRS,SRS-20,24a2e8,"Intercity Bus","Public Transport",Bangalore,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Purple Metro","Purple Metro-6",f76262,"Intercity Bus","Public Transport",Pune,Maharashtra,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Purple Metro","Purple Metro-9",892b96,"Intercity Bus","Public Transport",Pune,Maharashtra,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Purple Metro","Purple Metro-7",aa0379,"Intercity Bus","Public Transport",Pune,Maharashtra,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Purple Metro","Purple Metro-10",8de002,"Intercity Bus","Public Transport",Pune,Maharashtra,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Purple Metro","Purple Metro-8",104d16,"Intercity Bus","Public Transport",Pune,Maharashtra,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
"Navi Mumbai Municipal Transport","NMMT Vashi Sector 09",21f3f5,"City Bus","Private Transport",Mumbai,Maharashtra,Mid,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
"Navi Mumbai Municipal Transport","NMMT Nerul Sec 3",765cce,"City Bus","Private Transport",Mumbai,Maharashtra,Mid,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
CMRL,CMRL-4,384bca,Metro,"Private Transport",Chennai,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CMRL,CMRL-20,d9ebe2,Metro,"Private Transport",Chennai,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CMRL,CMRL-27,f55f45,Metro,"Private Transport",Chennai,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CMRL,CMRL-11,32ce1f,Metro,"Private Transport",Chennai,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CMRL,CMRL-34,7646bf,Metro,"Private Transport",Chennai,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CMRL,CMRL-2,1b6a99,Metro,"Private Transport",Chennai,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CMRL,CMRL-18,2abda8,Metro,"Private Transport",Chennai,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CMRL,CMRL-25,4bd301,Metro,"Private Transport",Chennai,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CMRL,CMRL-9,ef731d,Metro,"Private Transport",Chennai,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CMRL,CMRL-32,840bf3,Metro,"Private Transport",Chennai,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CMRL,CMRL-16,8cef49,Metro,"Private Transport",Chennai,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CMRL,CMRL-39,7e1c68,Metro,"Private Transport",Chennai,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
CMRL,CMRL-37,ab87fa,Metro,"Private Transport",Chennai,NULL,Mobile,default,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
